Hidden Layers,Learning Rate,Batch Size,Optimizer,Batch Norm,Weight Decay,Dropout,Train Loss,Val Loss,Val Accuracy,Val Recall,Val F1,Time Taken Test,Time Taken CV,Train Losses CV,Val Losses CV
"[128, 64, 32, 10]",0.001,128,,False,0.001,"[0.0, 0.0, 0.0, 0.0]",0.22178194930303055,4.438736598582001,0.3066,0.3056292402109202,0.30332198258450294,22.65104603767395,4.360771656036377,"[0.40336857 0.22553633 0.19098218 0.21207063 0.20898767 0.22454965
 0.21927041 0.19434348 0.23105781 0.20854876 0.22178195]","[3.63725557 4.05996084 4.61430747 4.57634337 4.36006038 4.49610631
 4.76727052 5.01725481 4.64368071 4.74373301 4.4387366 ]"
"[128, 64, 32, 10]",0.001,128,,False,0.001,"[0.0, 0.0, 0.0, 0.0]",0.18154008762283438,4.8281892761844185,0.3041,0.30434107918911607,0.29631423542222945,22.65104603767395,4.4376959800720215,"[0.46921583 0.26171466 0.22665044 0.20689965 0.21538172 0.19165105
 0.18382771 0.18532198 0.2180245  0.18286635 0.18154009]","[3.92926852 4.53519793 4.80399905 4.5220483  4.53395562 4.55540625
 4.53756217 4.86513156 4.97904601 4.97062715 4.82818928]"
"[128, 64, 32, 10]",0.001,128,,False,0.001,"[0.0, 0.0, 0.0, 0.0]",0.19068303881677756,4.803414356205521,0.3076,0.30744588579462595,0.30599146839905755,22.65104603767395,4.3564159870147705,"[0.42923611 0.22746332 0.22047088 0.20920563 0.18067372 0.19000377
 0.18634315 0.20376658 0.18660375 0.16274059 0.19068304]","[3.73315488 4.7282025  4.25113644 4.52504547 4.64935545 4.43925312
 4.66731922 4.69098825 4.44216406 4.70844776 4.80341436]"
"[128, 64, 32, 10]",0.001,128,,False,0.001,"[0.0, 0.0, 0.0, 0.0]",0.1885335721957613,4.689126291335596,0.3282,0.3280907269365599,0.32244230187706624,22.65104603767395,4.812913656234741,"[0.44267798 0.22805817 0.20526058 0.19820284 0.20634911 0.22081549
 0.18179251 0.19192624 0.19928371 0.20671191 0.18853357]","[3.91061667 4.25305537 4.23654051 4.696403   4.67705004 4.59694561
 4.92607402 4.31745776 4.72479542 4.58820126 4.68912629]"
"[128, 64, 32, 10]",0.001,128,,False,0.001,"[0.0, 0.2, 0.2, 0.0]",0.9032627023273306,3.282800803740004,0.316,0.31598585731891,0.3098712266530068,23.105250358581543,4.54280161857605,"[0.92756145 0.72438591 0.68281734 0.67695939 0.73144824 0.74467621
 0.77799713 0.77281083 0.8193807  0.82472954 0.9032627 ]","[2.9054248  3.01867226 3.29690255 3.1844724  3.32503713 3.30146056
 2.99589266 3.44343849 3.14281784 3.3068547  3.2828008 ]"
"[128, 64, 32, 10]",0.001,128,,False,0.001,"[0.0, 0.2, 0.2, 0.0]",0.877195796313831,3.3028056592370456,0.2986,0.29858165303544504,0.295180767889207,23.105250358581543,4.511153221130371,"[0.91525035 0.72502778 0.75354733 0.72639938 0.72711032 0.78499301
 0.77383485 0.87067812 0.85961084 0.93875059 0.8771958 ]","[2.82637011 2.83422776 3.00541481 3.29319661 3.41572739 3.25224436
 3.39502855 3.36691607 3.28741123 3.03102562 3.30280566]"
"[128, 64, 32, 10]",0.001,128,,False,0.001,"[0.0, 0.2, 0.2, 0.0]",0.7779824881704644,3.373756617799778,0.3087,0.3083335335320205,0.29982171721442363,23.105250358581543,4.614391565322876,"[0.96116702 0.72349067 0.70578093 0.67863001 0.73713378 0.71750557
 0.71917126 0.7228569  0.74621978 0.80459603 0.77798249]","[2.86398726 3.01912617 3.17533089 3.22111378 3.18387151 3.47406086
 3.29798459 3.27583885 3.29498086 3.12461853 3.37375662]"
"[128, 64, 32, 10]",0.001,128,,False,0.001,"[0.0, 0.2, 0.2, 0.0]",0.9325257458896848,3.372832000241964,0.3088,0.30835334752033877,0.3047245217778441,23.105250358581543,4.578381061553955,"[0.93836985 0.76857842 0.72693463 0.69748485 0.73133452 0.74947451
 0.74378414 0.82149029 0.87345699 0.94001904 0.93252575]","[2.71691297 2.97756472 3.28620736 3.24289911 3.10054607 3.26175512
 3.29770335 3.23287815 3.09095619 2.94307977 3.372832  ]"
"[128, 64, 32, 10]",0.001,128,,False,0.001,"[0.0, 0.2, 0.2, 0.0]",0.931024037295833,3.195365896845659,0.3169,0.31666911754791804,0.3105107062523207,23.105250358581543,4.671971559524536,"[0.91660631 0.69737336 0.69714228 0.71682647 0.72647177 0.71101709
 0.7395249  0.80393845 0.85981366 0.95966394 0.93102404]","[2.67762151 2.89824658 3.07156858 3.3021862  3.20592834 3.21460145
 3.1077639  3.07051642 3.21145252 2.91556842 3.1953659 ]"
"[128, 64, 32, 10]",0.001,128,,False,0.001,"[0.2, 0.3, 0.3, 0.2]",1.0597800210033517,2.38035485505138,0.3305,0.3299683942773891,0.3244722369870524,31.156909942626953,9.37526559829712,"[1.40448349 1.15049345 1.17324064 1.14110655 1.18557188 1.06523775
 1.02271901 1.07168462 1.08610873 1.0777446  1.12179731 1.03627462
 1.07264196 1.07683302 1.00449508 1.0378343  1.06652032 1.04776749
 1.06581681 1.02556378 1.05978002]","[2.31669835 2.42474148 2.39000352 2.35299596 2.30684373 2.40363932
 2.41162768 2.42829846 2.37833234 2.33723844 2.1941623  2.41586532
 2.28718456 2.29619601 2.50393475 2.39708328 2.40297253 2.31068624
 2.43224063 2.40258631 2.38035486]"
"[128, 64, 32, 10]",0.001,128,,False,0.001,"[0.2, 0.3, 0.3, 0.2]",1.0569381672288027,2.303265887132119,0.3217,0.32053621223339573,0.3188423427393471,31.156909942626953,4.905629634857178,"[1.43617925 1.28721968 1.19939547 1.16435632 1.15245566 1.10436972
 1.08087825 1.03365222 1.10230836 1.05735681 1.05693817]","[2.27408454 2.27911652 2.35858111 2.29203884 2.30999034 2.40239528
 2.36381107 2.54787458 2.4149119  2.4515121  2.30326589]"
"[128, 64, 32, 10]",0.001,128,,False,0.001,"[0.2, 0.3, 0.3, 0.2]",1.024875491495393,2.4181862470929247,0.3384,0.3393684725635408,0.33676848476361976,31.156909942626953,6.062818765640259,"[1.43544774 1.27337289 1.21464862 1.25020596 1.12467787 1.15259313
 1.06618081 1.03447391 1.03394314 1.06303996 1.04953174 1.05958955
 0.9766638  1.02487549]","[2.24520402 2.23611482 2.28520515 2.23347014 2.32923532 2.39737974
 2.47627939 2.37830985 2.4038726  2.51363702 2.40862943 2.3048402
 2.45804245 2.41818625]"
"[128, 64, 32, 10]",0.001,128,,False,0.001,"[0.2, 0.3, 0.3, 0.2]",1.1007744983896166,2.3210273583727288,0.331,0.3309344375424897,0.3283335707099052,31.156909942626953,5.233957290649414,"[1.40367484 1.23432767 1.20373102 1.14903114 1.15970283 1.16793178
 1.10570597 1.0935351  1.05704733 0.99706636 1.06142418 1.1007745 ]","[2.27871295 2.19280899 2.26444842 2.36253464 2.43399468 2.29373745
 2.39289057 2.51753887 2.52000796 2.47861502 2.45078406 2.32102736]"
"[128, 64, 32, 10]",0.001,128,,False,0.001,"[0.2, 0.3, 0.3, 0.2]",1.1056912469032387,2.4484175751476194,0.3239,0.32400320586812065,0.31990856020818226,31.156909942626953,5.4078052043914795,"[1.41600153 1.28203304 1.21663688 1.21890047 1.13892778 1.11689621
 1.12529903 1.08260286 1.10333616 1.0937123  1.08827718 1.10569125]","[2.27554932 2.24550193 2.28021218 2.35632331 2.36361997 2.41202417
 2.30229374 2.37960564 2.47350433 2.34251025 2.37468908 2.44841758]"
"[128, 64, 32, 10]",0.001,128,,False,0.001,"[0.0, 0.4, 0.4, 0.0]",1.4971221853366699,2.2755187682109095,0.3249,0.3250617718683346,0.3145787355609452,32.56172299385071,5.493309020996094,"[1.48735817 1.32584648 1.30703613 1.3229451  1.32515371 1.39184528
 1.40396817 1.4391228  1.42002287 1.47527946 1.42274584 1.50151318
 1.49712219]","[2.2333864  2.21268891 2.20975008 2.40071807 2.40298671 2.2965458
 2.33211246 2.39633638 2.30083008 2.30924108 2.35324785 2.28540448
 2.27551877]"
"[128, 64, 32, 10]",0.001,128,,False,0.001,"[0.0, 0.4, 0.4, 0.0]",1.6275775194335338,2.2330451804442686,0.3448,0.3445258159787562,0.3423732726418424,32.56172299385071,9.790776491165161,"[1.48648131 1.32621147 1.35081042 1.30890031 1.43671036 1.46369742
 1.4784099  1.59510916 1.4740747  1.5887971  1.51033556 1.55559045
 1.60342871 1.57912798 1.5852612  1.5331054  1.53405899 1.56648086
 1.5517682  1.53487308 1.57528772 1.53434244 1.62757752]","[2.21020476 2.38584521 2.34203245 2.28209033 2.26265506 2.32731594
 2.32954714 2.29976731 2.19371375 2.23791762 2.19840727 2.19028528
 2.1685033  2.31489852 2.22501275 2.28163036 2.24418062 2.32243094
 2.35063661 2.24033934 2.384077   2.38263111 2.23304518]"
"[128, 64, 32, 10]",0.001,128,,False,0.001,"[0.0, 0.4, 0.4, 0.0]",1.4117387800995023,2.2752175825059284,0.3321,0.33246974772992577,0.32863591946672355,32.56172299385071,4.598285436630249,"[1.45536523 1.36734525 1.30066149 1.37571935 1.37114124 1.38759184
 1.36300384 1.33176757 1.37936713 1.35561943 1.41173878]","[2.18843775 2.23304093 2.37510728 2.23338545 2.21656909 2.39053735
 2.33726711 2.53621473 2.42268655 2.35351927 2.27521758]"
"[128, 64, 32, 10]",0.001,128,,False,0.001,"[0.0, 0.4, 0.4, 0.0]",1.4577713002600932,2.308804137786523,0.3317,0.33193139131784855,0.3290702398516162,32.56172299385071,4.644644498825073,"[1.45307912 1.33853914 1.31092303 1.32637956 1.39978918 1.337675
 1.41641445 1.41998431 1.44635806 1.4610843  1.4577713 ]","[2.14000775 2.26901358 2.36500177 2.34275076 2.24399689 2.31583209
 2.37583306 2.28272915 2.35601811 2.39728568 2.30880414]"
"[128, 64, 32, 10]",0.001,128,,False,0.001,"[0.0, 0.4, 0.4, 0.0]",1.56879693802354,2.1832988414665326,0.3297,0.33021737659615663,0.3264148210827688,32.56172299385071,7.834716081619263,"[1.5054864  1.36071696 1.36836143 1.38125304 1.45555242 1.43946141
 1.53655751 1.47818544 1.51469206 1.52971836 1.55024495 1.55755643
 1.48066788 1.47560875 1.57942461 1.57279898 1.52636918 1.54574773
 1.56879694]","[2.2246563  2.4137186  2.24608607 2.37332893 2.24479341 2.22409836
 2.1507136  2.28042628 2.09489734 2.16879241 2.24668566 2.19680747
 2.19298669 2.23018838 2.17185976 2.21754275 2.31192854 2.24424261
 2.18329884]"
"[128, 64, 32, 10]",0.001,128,,True,0.0,"[0.0, 0.0, 0.0, 0.0]",0.09757892577429432,3.9963088399696693,0.2716,0.27199050816118236,0.2708293323132856,32.630497455596924,6.9389259815216064,"[0.27858178 0.13506445 0.10650198 0.09203954 0.09968163 0.09335644
 0.10343132 0.10219979 0.09790185 0.1018471  0.09757893]","[3.1403501  3.39540612 3.40460025 3.64017176 3.84620098 3.76565841
 3.82689265 4.09928176 4.09209476 4.06093941 3.99630884]"
"[128, 64, 32, 10]",0.001,128,,True,0.0,"[0.0, 0.0, 0.0, 0.0]",0.0994634357150984,4.090432757736798,0.273,0.2723684237584546,0.27118049057613136,32.630497455596924,6.197953701019287,"[0.26495292 0.12828927 0.10593836 0.10386501 0.09980798 0.0925696
 0.0942771  0.0955715  0.09097025 0.09367927 0.09946344]","[3.10778113 3.29032535 3.59155245 3.714774   3.74507905 3.68484798
 3.81543339 3.97353007 3.98734502 3.96564103 4.09043276]"
"[128, 64, 32, 10]",0.001,128,,True,0.0,"[0.0, 0.0, 0.0, 0.0]",0.09311055253498372,4.116888444914988,0.2687,0.2686911214525972,0.26732782336052474,32.630497455596924,6.596188306808472,"[0.29007723 0.13657422 0.10878549 0.10315472 0.09233766 0.10144615
 0.09022634 0.09723714 0.09444562 0.08870276 0.09311055]","[3.16885272 3.3446365  3.67780702 3.69240023 3.64008804 3.76605341
 3.83364415 3.89772249 4.1307254  4.21732718 4.11688844]"
"[128, 64, 32, 10]",0.001,128,,True,0.0,"[0.0, 0.0, 0.0, 0.0]",0.0942720670283806,4.033375168607221,0.2656,0.26536557941577343,0.26279325351068283,32.630497455596924,6.362582683563232,"[0.28021645 0.13042942 0.12111975 0.09829459 0.09758013 0.1020089
 0.09080187 0.0951141  0.10189255 0.09722753 0.09427207]","[3.19471774 3.37742292 3.44161584 3.57459955 3.83806532 3.79759229
 3.93699558 3.95399372 4.13672987 4.01711683 4.03337517]"
"[128, 64, 32, 10]",0.001,128,,True,0.0,"[0.0, 0.0, 0.0, 0.0]",0.09869441716044947,4.2090919605805155,0.2562,0.25492976888409535,0.25545929898823105,32.630497455596924,6.279839038848877,"[0.29440329 0.1301173  0.114535   0.10191964 0.10276524 0.0987699
 0.0948005  0.10151565 0.09526357 0.0924692  0.09869442]","[3.11946636 3.42975264 3.54728408 3.48550847 3.56979933 3.96308042
 3.88356262 3.99454204 4.09802953 4.18452959 4.20909196]"
"[128, 64, 32, 10]",0.001,128,,True,0.0,"[0.0, 0.2, 0.2, 0.0]",1.046218404124569,3.0800013727326707,0.2579,0.2587336780481825,0.25602896974826855,33.336880683898926,6.891392707824707,"[0.87282136 0.70149178 0.64916549 0.62641597 0.64234775 0.77829969
 0.79590898 0.8349984  0.92839051 0.96644971 1.0462184 ]","[2.7856962  2.82966105 2.99184086 3.07834168 3.22594278 3.07092831
 2.94836616 3.05399763 2.94704123 3.05132487 3.08000137]"
"[128, 64, 32, 10]",0.001,128,,True,0.0,"[0.0, 0.2, 0.2, 0.0]",1.0218693326940012,3.021180349416874,0.2789,0.27837664070172735,0.2756486881657593,33.336880683898926,6.382063627243042,"[0.88536521 0.70098598 0.63622328 0.60118078 0.61302626 0.63977097
 0.73893929 0.8072065  0.87121562 0.98512456 1.02186933]","[2.6947102  2.80593253 2.86912445 3.01713439 3.08536298 3.07352576
 3.10501801 3.04362657 3.2252664  3.22810731 3.02118035]"
"[128, 64, 32, 10]",0.001,128,,True,0.0,"[0.0, 0.2, 0.2, 0.0]",1.1441373768406198,3.0899775992283436,0.251,0.2507609999550137,0.25040457804794614,33.336880683898926,6.375286340713501,"[0.86144955 0.69065923 0.62022016 0.60765464 0.62232269 0.66926158
 0.74487072 0.85623101 1.0183035  1.15470722 1.14413738]","[2.71653175 2.78773284 2.74271956 2.98245861 2.99346734 3.19919415
 3.12034482 3.03224374 3.02973309 3.03683784 3.0899776 ]"
"[128, 64, 32, 10]",0.001,128,,True,0.0,"[0.0, 0.2, 0.2, 0.0]",1.1083034130534501,2.965400375124692,0.2889,0.2897097218813507,0.2815198061022507,33.336880683898926,6.480810880661011,"[0.842695   0.70689636 0.63374764 0.62611336 0.62912424 0.76629138
 0.83993492 0.9701317  1.11224479 1.1356485  1.10830341]","[2.81332844 2.88048705 2.93207317 3.11712095 3.16377287 3.18567472
 2.94438844 2.90989945 3.1218691  2.88789513 2.96540038]"
"[128, 64, 32, 10]",0.001,128,,True,0.0,"[0.0, 0.2, 0.2, 0.0]",1.1642310574748171,3.0111524117025,0.2659,0.2660716240398992,0.25682616422308213,33.336880683898926,6.910276174545288,"[0.87493328 0.67385979 0.58981078 0.60681804 0.62503186 0.71150467
 0.81296719 0.85243092 0.89066802 0.99712041 1.16423106]","[2.66812923 2.87332149 2.99861621 3.0303812  3.13542574 3.16375585
 2.9698958  2.99199694 3.10022822 3.02591099 3.01115241]"
"[128, 64, 32, 10]",0.001,128,,True,0.0,"[0.2, 0.3, 0.3, 0.2]",1.2913665058588142,2.7007536610653444,0.2934,0.2934064180512675,0.29176279731968496,34.85629391670227,6.699754476547241,"[1.44270535 1.20443907 1.11497616 1.0778982  1.07122052 1.07010317
 1.10584425 1.14110896 1.14718372 1.29513117 1.29136651]","[2.2850937  2.42247352 2.46682865 2.54973354 2.63162478 2.80523804
 2.73659363 2.8185518  2.81166559 2.78998148 2.70075366]"
"[128, 64, 32, 10]",0.001,128,,True,0.0,"[0.2, 0.3, 0.3, 0.2]",1.4111415896196755,2.575248843178109,0.2763,0.27664674261327465,0.27036387866564493,34.85629391670227,7.383326292037964,"[1.4576163  1.2545614  1.12492894 1.07331416 1.0374614  1.0971383
 1.10806645 1.13347297 1.16618273 1.21702693 1.286832   1.41114159]","[2.35807343 2.35672391 2.45486822 2.47264638 2.76925036 2.67512483
 2.65208446 2.6980504  2.68995024 2.72158712 2.62518139 2.57524884]"
"[128, 64, 32, 10]",0.001,128,,True,0.0,"[0.2, 0.3, 0.3, 0.2]",1.2583926801141718,2.7929074361137887,0.2856,0.2863716374748991,0.2833514585476872,34.85629391670227,6.612119197845459,"[1.44392009 1.27195218 1.12481166 1.06024806 1.03932871 1.04917849
 1.00963828 1.07507966 1.12241829 1.17721925 1.25839268]","[2.36471061 2.41650859 2.52967623 2.49689226 2.55068521 2.53533184
 2.57084485 2.68430353 2.70251013 2.82342227 2.79290744]"
"[128, 64, 32, 10]",0.001,128,,True,0.0,"[0.2, 0.3, 0.3, 0.2]",1.3507635937547608,2.637598667176661,0.2692,0.26912564213125384,0.26691339027984534,34.85629391670227,7.243214845657349,"[1.44459041 1.23883684 1.19617086 1.08396858 1.0768524  1.06153713
 1.0961736  1.16302443 1.16173553 1.28111607 1.31963771 1.35076359]","[2.35767887 2.33217852 2.41089776 2.63498023 2.55256282 2.57290547
 2.79210373 2.81879967 2.76680375 2.71899811 2.68528886 2.63759867]"
"[128, 64, 32, 10]",0.001,128,,True,0.0,"[0.2, 0.3, 0.3, 0.2]",1.3222574344154476,2.7276852419432513,0.2757,0.2748545606156378,0.27294495783137823,34.85629391670227,6.650876998901367,"[1.46664252 1.22076382 1.16405701 1.10830184 1.03446312 1.06990321
 1.12142081 1.15524441 1.15147365 1.23158851 1.32225743]","[2.3272421  2.38480003 2.56064073 2.60451676 2.60474616 2.68466452
 2.67358882 2.72035887 2.70224951 2.70500995 2.72768524]"
"[128, 64, 32, 10]",0.001,128,,True,0.0,"[0.0, 0.4, 0.4, 0.0]",1.3676667384374563,2.506230082272863,0.3103,0.3105879098173485,0.30822674436473096,42.19434690475464,6.58302116394043,"[1.45622295 1.24871944 1.16795828 1.14081773 1.13828046 1.18369943
 1.21069736 1.24544814 1.28844448 1.32914003 1.36766674]","[2.29203141 2.45322538 2.57026416 2.51881035 2.63705666 2.63144915
 2.59540441 2.50601781 2.54773168 2.60249569 2.50623008]"
"[128, 64, 32, 10]",0.001,128,,True,0.0,"[0.0, 0.4, 0.4, 0.0]",1.420274897246036,2.7280581580795262,0.2799,0.2796723852757583,0.27933898314973254,42.19434690475464,6.910199403762817,"[1.40995966 1.20656445 1.14134723 1.09911404 1.11899354 1.15276077
 1.19425704 1.24401464 1.22747676 1.29741267 1.4202749 ]","[2.33778888 2.44290834 2.5373147  2.58846025 2.63614043 2.72638273
 2.56806704 2.62757184 2.6667029  2.57791083 2.72805816]"
"[128, 64, 32, 10]",0.001,128,,True,0.0,"[0.0, 0.4, 0.4, 0.0]",1.4329473548292715,2.5586351007090715,0.3125,0.31297230598807535,0.3163261204680511,42.19434690475464,6.301448583602905,"[1.4223886  1.22931927 1.16868541 1.18061149 1.20633863 1.26284996
 1.28805041 1.36723867 1.42241208 1.46308392 1.43294735]","[2.35088945 2.45345154 2.45567157 2.52791302 2.65366898 2.48179872
 2.59667863 2.55522481 2.51092236 2.56276643 2.5586351 ]"
"[128, 64, 32, 10]",0.001,128,,True,0.0,"[0.0, 0.4, 0.4, 0.0]",1.443421124631141,2.4604044574541843,0.3067,0.3076438550348219,0.3009292360672028,42.19434690475464,6.396195888519287,"[1.41398999 1.23189767 1.16391706 1.12674825 1.1341976  1.17583819
 1.24604985 1.24572    1.3650489  1.43397726 1.44342112]","[2.41558587 2.49577617 2.54186174 2.67137292 2.61425807 2.70961808
 2.64666878 2.65871866 2.6480697  2.7059822  2.46040446]"
"[128, 64, 32, 10]",0.001,128,,True,0.0,"[0.0, 0.4, 0.4, 0.0]",1.6541696632276914,2.3785254056960765,0.3082,0.3077241830965388,0.2967359916639952,42.19434690475464,15.69938850402832,"[1.41752333 1.24251094 1.17836243 1.17005035 1.17015716 1.21132961
 1.24784381 1.32803248 1.38103066 1.47535083 1.51505086 1.45887281
 1.44410552 1.60604557 1.56329307 1.62178153 1.6491332  1.52876339
 1.57010675 1.54480507 1.56057014 1.61471848 1.55423687 1.56661421
 1.5674594  1.53664603 1.65416966]","[2.42617925 2.44115615 2.54882608 2.67316333 2.51406742 2.65124566
 2.59940405 2.49529553 2.49847985 2.46585975 2.42235899 2.49755709
 2.5882621  2.49724328 2.41939563 2.39238055 2.36224664 2.42500044
 2.44595831 2.46448778 2.49784537 2.43540105 2.42007598 2.48981137
 2.43024912 2.49637112 2.37852541]"
"[128, 64, 32, 10]",0.001,128,,True,0.0001,"[0.0, 0.0, 0.0, 0.0]",0.0902297008257236,4.024812077052899,0.2628,0.26259116909353064,0.26237613971433804,32.28775763511658,6.206612825393677,"[0.28584862 0.12251387 0.1075701  0.09783847 0.10029252 0.09226514
 0.09057161 0.0992535  0.09463934 0.09145212 0.0902297 ]","[3.07489898 3.32295183 3.42917017 3.64974894 3.79499051 3.67650822
 3.82136745 4.21403682 3.96567533 4.11220766 4.02481208]"
"[128, 64, 32, 10]",0.001,128,,True,0.0001,"[0.0, 0.0, 0.0, 0.0]",0.09168163391726025,4.199603109926536,0.2609,0.2603940281111975,0.2596725131347243,32.28775763511658,6.203056812286377,"[0.26629711 0.12966196 0.11566993 0.09821466 0.09632114 0.09580982
 0.09091951 0.09671881 0.09008787 0.08914466 0.09168163]","[3.04640716 3.32280518 3.54808033 3.58827927 3.72594167 3.73048067
 3.86459469 4.06402876 3.99587958 4.03991291 4.19960311]"
"[128, 64, 32, 10]",0.001,128,,True,0.0001,"[0.0, 0.0, 0.0, 0.0]",0.09944317670543423,4.0209087623503565,0.27,0.2706065526410561,0.27066609235694095,32.28775763511658,6.159321308135986,"[0.27408476 0.11807072 0.10759739 0.09545919 0.10075062 0.09300242
 0.09233376 0.08923267 0.09291694 0.08653169 0.09944318]","[2.98906536 3.30574706 3.51117683 3.68602115 3.81826634 3.73810247
 3.85202937 3.76155781 4.02651089 3.75315547 4.02090876]"
"[128, 64, 32, 10]",0.001,128,,True,0.0001,"[0.0, 0.0, 0.0, 0.0]",0.09061390036293944,4.108464662375787,0.2622,0.26305866028550207,0.25902225379525456,32.28775763511658,6.433263063430786,"[0.27053103 0.1337208  0.11760354 0.09947916 0.09499384 0.09824829
 0.10624518 0.10121273 0.11061987 0.09357205 0.0906139 ]","[3.24344233 3.32305961 3.45132367 3.66355428 3.74655569 3.81137619
 3.98768117 3.9010662  4.095402   3.95678026 4.10846466]"
"[128, 64, 32, 10]",0.001,128,,True,0.0001,"[0.0, 0.0, 0.0, 0.0]",0.09536159251934757,4.120075358770051,0.2633,0.26313424737941393,0.263744287141335,32.28775763511658,6.993011236190796,"[0.26641794 0.13385462 0.11107926 0.10061934 0.10086864 0.09877193
 0.0928697  0.09373812 0.09203165 0.10837262 0.09536159]","[3.07354663 3.4839636  3.51066244 3.78701132 3.87242603 3.79765726
 3.89455356 3.83814064 3.90056161 3.94226697 4.12007536]"
"[128, 64, 32, 10]",0.001,128,,True,0.0001,"[0.0, 0.2, 0.2, 0.0]",1.0963951944656474,2.9594816118071745,0.2736,0.2744377701052796,0.27226474305963483,32.49986028671265,6.525831460952759,"[0.88920854 0.70706454 0.6159257  0.64022138 0.6547781  0.71757372
 0.82155906 0.85436671 0.97090121 1.0916483  1.09639519]","[2.62307557 2.80409135 3.007929   2.91284391 3.14676012 3.1582705
 3.16898479 3.07979834 3.072265   2.97401493 2.95948161]"
"[128, 64, 32, 10]",0.001,128,,True,0.0001,"[0.0, 0.2, 0.2, 0.0]",1.2079300380322537,3.0303075713683385,0.2588,0.2592574192293504,0.2581290863756119,32.49986028671265,6.405568599700928,"[0.87259743 0.694682   0.63844746 0.6290948  0.71136532 0.73358067
 0.82846785 0.93710997 1.07831676 1.13887887 1.20793004]","[2.76810884 2.91324042 2.95642935 3.07120694 3.0887518  3.11402347
 3.09319168 3.01396582 3.11075092 2.99220057 3.03030757]"
"[128, 64, 32, 10]",0.001,128,,True,0.0001,"[0.0, 0.2, 0.2, 0.0]",1.1419631363539524,2.9068625406792816,0.2835,0.28257231183151754,0.27308891364993243,32.49986028671265,6.268746852874756,"[0.90211782 0.68934679 0.66957883 0.61190764 0.61975944 0.72322863
 0.78832213 0.93419653 0.97251903 1.03022169 1.14196314]","[2.7164889  2.74650424 3.02313004 3.00116967 3.055148   3.14149072
 3.2365814  3.13370605 2.99630799 2.95051696 2.90686254]"
"[128, 64, 32, 10]",0.001,128,,True,0.0001,"[0.0, 0.2, 0.2, 0.0]",1.0951122294113191,3.0769990516240213,0.2586,0.258352038853422,0.2551876378405909,32.49986028671265,6.692481756210327,"[0.88238063 0.69169258 0.63296488 0.57582121 0.63933486 0.69236645
 0.77310803 0.92266076 0.96196757 1.02844469 1.09511223]","[2.82445934 2.98188434 2.96856625 3.09581658 3.20058452 3.18694737
 3.17447508 3.02121996 3.13409696 3.09019638 3.07699905]"
"[128, 64, 32, 10]",0.001,128,,True,0.0001,"[0.0, 0.2, 0.2, 0.0]",1.066674783316036,3.043320628072192,0.2606,0.2596578897341518,0.26236614420224996,32.49986028671265,6.3345046043396,"[0.86645732 0.67146142 0.64240351 0.59761224 0.66190387 0.68270007
 0.75261332 0.85244394 0.93164649 0.97640864 1.06667478]","[2.66975875 2.8055473  2.8552062  3.08823705 3.04778334 3.1477271
 3.30490257 3.08322947 2.99971053 3.27975353 3.04332063]"
"[128, 64, 32, 10]",0.001,128,,True,0.0001,"[0.2, 0.3, 0.3, 0.2]",1.262102605963428,2.597159181480945,0.2903,0.29102410589819727,0.2841097282542854,34.34834003448486,6.590313673019409,"[1.48800335 1.23180549 1.14572915 1.09261647 1.06085472 1.03663774
 1.0792547  1.06856163 1.14240097 1.17955609 1.26210261]","[2.29807356 2.32930535 2.43884613 2.57745144 2.71897584 2.69183027
 2.66076315 2.90748007 2.71866759 2.81672207 2.59715918]"
"[128, 64, 32, 10]",0.001,128,,True,0.0001,"[0.2, 0.3, 0.3, 0.2]",1.247917277923756,2.8206293789946084,0.2646,0.2654559246995629,0.26143815074992277,34.34834003448486,6.874064207077026,"[1.40394041 1.27180958 1.12965089 1.0885525  1.06993243 1.03153236
 1.02213832 1.08240113 1.13505271 1.24013153 1.24791728]","[2.27487051 2.4229712  2.42099763 2.56977339 2.5946203  2.63093332
 2.66208106 2.61996486 2.64739087 2.76445084 2.82062938]"
"[128, 64, 32, 10]",0.001,128,,True,0.0001,"[0.2, 0.3, 0.3, 0.2]",1.3221076262874814,2.684278324155549,0.2786,0.2787233991513231,0.27786807952863307,34.34834003448486,6.610954284667969,"[1.47778026 1.25132541 1.13395778 1.08406437 1.03861104 1.03011585
 1.09986034 1.09688126 1.13594916 1.2512831  1.32210763]","[2.37519799 2.407664   2.46904792 2.50983239 2.6664093  2.71087225
 2.8015073  2.8327727  2.71430648 2.71380038 2.68427832]"
"[128, 64, 32, 10]",0.001,128,,True,0.0001,"[0.2, 0.3, 0.3, 0.2]",1.3790117408394242,2.6108868086224457,0.2751,0.27676190523146477,0.2689550085416873,34.34834003448486,7.201290607452393,"[1.47504291 1.24334142 1.19829909 1.10977101 1.08116909 1.05733289
 1.09669451 1.12181528 1.1812832  1.30114023 1.31416908 1.37901174]","[2.42666536 2.39395593 2.42851428 2.52603478 2.67523169 2.82911973
 2.64027636 2.7051756  2.65249611 2.59943116 2.64056579 2.61088681]"
